po_id,warehouse_id,supplier_id,order_date,product_category,order_priority,quantity_ordered,total_cost
PO004227,W003,SUP0020,2025-09-21,Home & Kitchen,Urgent,316,137316.74
PO004228,W008,SUP0006,2025-09-01,Grocery,Urgent,251,16629.96
PO004229,W015,SUP0062,2026-07-05,Home & Kitchen,Standard,1043,487691.63
PO004230,W023,SUP0142,2025-03-14,Apparel,Standard,907,332638.05
PO004231,W023,SUP0105,2026-05-13,Apparel,Urgent,23,8067.94
PO004232,W020,SUP0010,2025-03-18,Grocery,Bulk,2819,162689.16
PO004233,W027,SUP0040,2024-01-11,Grocery,Bulk,2075,126747.35
PO004234,W024,SUP0074,2024-07-07,Electronics,Urgent,322,779221.43
PO004235,W001,SUP0140,2024-05-04,Electronics,Standard,425,961944.68
PO004236,W030,SUP0076,2024-12-05,Stationery,Standard,133,6441.19
PO004237,W027,SUP0093,2024-03-21,Home & Kitchen,Standard,211,113098.76
PO004238,W022,SUP0026,2024-06-17,Home & Kitchen,Bulk,3523,2004968.81
PO004239,W026,SUP0143,2026-01-10,Apparel,Bulk,1361,515502.23
PO004240,W027,SUP0142,2024-05-16,Electronics,Urgent,197,458088.75
PO004241,W001,SUP0052,2026-06-13,Personal Care,Standard,817,133235.74
PO004242,W020,SUP0049,2025-06-24,Grocery,Bulk,622,31925.97
PO004243,W004,SUP0030,2024-11-30,Electronics,Urgent,144,374838.55
PO004244,W006,SUP0008,2026-01-06,Home & Kitchen,Bulk,1629,713123.23
PO004245,W027,SUP0108,2025-11-26,Home & Kitchen,Standard,325,186906.01
PO004246,W017,SUP0124,2025-01-02,Electronics,Standard,489,1278455.86
PO004247,W008,SUP0031,2026-03-24,Apparel,Urgent,196,55432.31
PO004248,W005,SUP0101,2024-04-05,Grocery,Urgent,311,16679.16
PO004249,W014,SUP0062,2025-06-03,Home & Kitchen,Standard,997,481261.25
PO004250,W002,SUP0136,2024-12-07,Electronics,Standard,810,1730334.03
PO004251,W010,SUP0137,2025-12-11,Home & Kitchen,Urgent,318,151304.37
PO004252,W027,SUP0025,2024-04-08,Apparel,Standard,184,51684.61
PO004253,W010,SUP0038,2024-11-04,Grocery,Urgent,31,2101.41
PO004254,W015,SUP0080,2024-03-01,Apparel,Standard,689,218706.55
PO004255,W030,SUP0023,2025-09-02,Apparel,Standard,108,33420.89
PO004256,W009,SUP0141,2026-03-06,Electronics,Bulk,4622,9547992.15
PO004257,W007,SUP0005,2026-01-08,Personal Care,Standard,144,17171.57
PO004258,W012,SUP0060,2025-05-31,Grocery,Standard,677,39375.68
PO004259,W010,SUP0144,2025-07-29,Apparel,Standard,372,105006.49
PO004260,W030,SUP0074,2024-07-20,Home & Kitchen,Urgent,38,20092.42
PO004261,W001,SUP0063,2025-05-22,Personal Care,Standard,828,99135.09
PO004262,W004,SUP0091,2025-02-16,Personal Care,Bulk,810,121294.81
PO004263,W026,SUP0074,2025-04-15,Grocery,Standard,546,38059.17
PO004264,W001,SUP0139,2026-03-16,Home & Kitchen,Bulk,1265,568213.18
PO004265,W012,SUP0122,2025-06-12,Electronics,Bulk,1168,2664112.68
PO004266,W023,SUP0088,2025-09-02,Grocery,Standard,687,35609.54
PO004267,W001,SUP0007,2025-10-16,Apparel,Standard,1146,327402.55
PO004268,W008,SUP0109,2025-09-05,Apparel,Urgent,288,106461.64
PO004269,W007,SUP0058,2026-02-14,Apparel,Bulk,3557,1289103.46
PO004270,W015,SUP0053,2025-07-15,Personal Care,Bulk,2452,347742.94
PO004271,W020,SUP0114,2024-08-10,Grocery,Standard,614,33264.84
PO004272,W025,SUP0045,2025-11-05,Electronics,Standard,568,1345370.26
PO004273,W002,SUP0040,2025-10-23,Grocery,Standard,279,19481.09
PO004274,W006,SUP0020,2026-02-19,Home & Kitchen,Standard,220,98547.63
PO004275,W025,SUP0001,2025-09-16,Grocery,Urgent,342,21516.68
PO004276,W027,SUP0117,2024-04-06,Stationery,Standard,847,34967.61
PO004277,W008,SUP0066,2025-11-15,Apparel,Standard,621,226353.57
PO004278,W001,SUP0040,2026-01-18,Electronics,Standard,1057,2662179.7
PO004279,W004,SUP0114,2026-06-20,Apparel,Urgent,395,121850.25
PO004280,W026,SUP0121,2026-02-08,Apparel,Standard,165,60813.48
PO004281,W003,SUP0097,2024-01-03,Grocery,Standard,1085,76647.03
PO004282,W005,SUP0113,2025-12-24,Apparel,Bulk,4438,1450185.17
PO004283,W005,SUP0095,2024-04-27,Grocery,Urgent,205,14267.79
PO004284,W012,SUP0007,2025-04-09,Apparel,Standard,745,208865.79
PO004285,W020,SUP0065,2025-11-14,Personal Care,Standard,60,8029.78
PO004286,W004,SUP0076,2025-01-25,Electronics,Bulk,4979,12713502.5
PO004287,W014,SUP0132,2026-05-02,Apparel,Standard,328,117860.04
PO004288,W030,SUP0035,2025-05-01,Home & Kitchen,Standard,790,434871.87
PO004289,W015,SUP0133,2024-11-02,Grocery,Bulk,2467,164873.28
PO004290,W015,SUP0103,2024-07-14,Stationery,Standard,800,32265.06
PO004291,W024,SUP0105,2025-03-31,Grocery,Standard,852,44472.8
PO004292,W017,SUP0147,2024-05-28,Home & Kitchen,Standard,60,27097.12
PO004293,W013,SUP0064,2024-08-16,Electronics,Bulk,2876,5534310.62
PO004294,W027,SUP0037,2026-08-03,Personal Care,Urgent,353,55051.64
PO004295,W004,SUP0102,2025-11-07,Electronics,Urgent,319,798592.1
PO004296,W005,SUP0120,2024-03-03,Apparel,Urgent,176,55410.11
PO004297,W030,SUP0019,2024-04-29,Grocery,Standard,400,28648.87
PO004298,W006,SUP0119,2026-02-21,Grocery,Standard,1095,74784.59
PO004299,W001,SUP0034,2025-08-16,Grocery,Bulk,2010,121777.14
PO004300,W004,SUP0094,2024-04-15,Stationery,Bulk,1539,70337.58
PO004301,W030,SUP0104,2025-04-19,Electronics,Bulk,1914,4828920.74
PO004302,W005,SUP0018,2025-05-24,Grocery,Standard,768,40834.74
PO004303,W016,SUP0036,2024-07-03,Electronics,Bulk,4061,8164198.36
PO004304,W024,SUP0037,2026-06-20,Electronics,Bulk,3210,7466005.81
PO004305,W001,SUP0017,2025-05-20,Home & Kitchen,Bulk,1032,512348.12
PO004306,W007,SUP0040,2026-05-14,Home & Kitchen,Standard,1048,573428.45
PO004307,W024,SUP0088,2025-07-27,Home & Kitchen,Bulk,2327,970754.56
PO004308,W006,SUP0011,2025-08-19,Apparel,Bulk,1587,484718.11
PO004309,W009,SUP0027,2024-10-20,Grocery,Bulk,1181,68973.26
PO004310,W018,SUP0128,2025-03-04,Home & Kitchen,Standard,1138,645824.53
PO004311,W027,SUP0045,2026-05-07,Stationery,Standard,490,24323.02
PO004312,W008,SUP0078,2024-04-16,Grocery,Standard,462,28831.75
PO004313,W004,SUP0068,2026-01-28,Grocery,Bulk,706,36404.98
PO004314,W001,SUP0112,2025-01-09,Stationery,Standard,1034,47011.64
PO004315,W006,SUP0118,2024-12-19,Electronics,Bulk,3763,9050973.59
PO004316,W022,SUP0035,2024-03-31,Apparel,Urgent,286,92135.16
PO004317,W029,SUP0086,2024-06-13,Grocery,Bulk,2544,173750.24
PO004318,W015,SUP0077,2024-08-27,Grocery,Urgent,80,5533.22
PO004319,W004,SUP0089,2025-11-24,Grocery,Standard,1181,78397.6
PO004320,W020,SUP0005,2025-08-09,Grocery,Bulk,4332,263059.39
PO004321,W002,SUP0108,2024-06-07,Apparel,Standard,416,133949.04
PO004322,W003,SUP0091,2024-01-12,Personal Care,Standard,890,140988.63
PO004323,W004,SUP0076,2025-01-01,Electronics,Standard,707,1849175.04
PO004324,W030,SUP0089,2025-08-19,Apparel,Urgent,76,28164.78
PO004325,W020,SUP0008,2024-05-18,Grocery,Bulk,4447,231847.29
PO004326,W001,SUP0073,2024-10-26,Stationery,Standard,86,3835.16
PO004327,W030,SUP0140,2024-10-06,Grocery,Standard,286,17495.79
PO004328,W010,SUP0127,2026-05-30,Grocery,Standard,1008,67095.43
PO004329,W004,SUP0074,2026-04-03,Apparel,Standard,977,286915.41
PO004330,W022,SUP0073,2025-12-28,Grocery,Standard,1012,60210.8
PO004331,W015,SUP0083,2026-08-06,Home & Kitchen,Standard,301,123184.09
PO004332,W020,SUP0130,2026-05-15,Home & Kitchen,Standard,1036,486261.13
PO004333,W012,SUP0074,2026-01-18,Electronics,Urgent,72,158204.4
PO004334,W006,SUP0135,2026-07-13,Apparel,Bulk,4816,1738731.4
PO004335,W001,SUP0018,2024-06-09,Grocery,Bulk,825,48437.87
PO004336,W022,SUP0122,2025-11-11,Apparel,Standard,373,129692.75
PO004337,W015,SUP0041,2025-11-20,Grocery,Standard,1105,60011.26
PO004338,W012,SUP0141,2025-01-10,Apparel,Bulk,4323,1185809.37
PO004339,W020,SUP0077,2024-10-21,Home & Kitchen,Bulk,1490,771837.9
PO004340,W015,SUP0096,2026-07-18,Apparel,Standard,1106,342212.98
PO004341,W029,SUP0120,2024-12-25,Grocery,Standard,641,34679.06
PO004342,W024,SUP0016,2025-07-24,Home & Kitchen,Standard,551,286406.55
PO004343,W030,SUP0099,2024-11-12,Grocery,Standard,58,3691.42
PO004344,W006,SUP0080,2024-10-16,Home & Kitchen,Standard,865,489858.05
PO004345,W020,SUP0022,2025-01-01,Apparel,Standard,893,293689.18
PO004346,W029,SUP0046,2024-03-13,Home & Kitchen,Standard,1000,504851.87
PO004347,W025,SUP0084,2025-01-19,Apparel,Bulk,2214,761680.44
PO004348,W010,SUP0113,2025-10-30,Grocery,Urgent,51,3604.69
PO004349,W025,SUP0052,2024-06-20,Grocery,Standard,755,40910.32
PO004350,W018,SUP0076,2026-04-28,Grocery,Bulk,4587,324638.95
PO004351,W008,SUP0098,2025-08-19,Apparel,Urgent,164,55181.61
PO004352,W024,SUP0003,2025-08-31,Apparel,Standard,1005,324854.75
PO004353,W002,SUP0011,2025-04-02,Grocery,Urgent,292,16183.44
PO004354,W002,SUP0106,2026-05-17,Apparel,Standard,866,277927.27
PO004355,W005,SUP0127,2024-02-06,Apparel,Standard,55,18191.57
PO004356,W004,SUP0137,2024-04-07,Electronics,Bulk,2304,6050238.28
PO004357,W027,SUP0021,2026-07-23,Apparel,Standard,850,243416.32
PO004358,W006,SUP0070,2025-04-27,Electronics,Urgent,218,478026.85
PO004359,W030,SUP0024,2025-08-19,Grocery,Urgent,321,22314.96
PO004360,W001,SUP0016,2025-03-29,Electronics,Standard,565,1068112.11
PO004361,W001,SUP0149,2026-05-11,Apparel,Standard,1020,342037.19
PO004362,W012,SUP0144,2026-06-17,Apparel,Standard,89,29584.94
PO004363,W020,SUP0148,2024-01-05,Grocery,Standard,715,47191.02
PO004364,W020,SUP0119,2025-06-10,Apparel,Urgent,111,41871.51
PO004365,W002,SUP0042,2025-08-08,Electronics,Urgent,22,51966.99
PO004366,W016,SUP0062,2024-11-18,Apparel,Bulk,3754,1317442.06
PO004367,W005,SUP0029,2025-12-04,Grocery,Standard,80,5610.24
PO004368,W006,SUP0053,2024-11-22,Stationery,Bulk,1493,68602.56
PO004369,W006,SUP0024,2025-12-15,Electronics,Standard,137,345100.89
PO004370,W006,SUP0101,2024-02-29,Furniture,Standard,785,2950942.42
PO004371,W027,SUP0026,2025-02-10,Personal Care,Standard,1081,159286.81
PO004372,W027,SUP0130,2025-07-02,Apparel,Bulk,2602,991905.58
PO004373,W004,SUP0017,2024-03-24,Apparel,Standard,129,38046.93
PO004374,W022,SUP0139,2026-04-27,Electronics,Standard,1098,2633112.72
PO004375,W006,SUP0008,2026-01-19,Home & Kitchen,Standard,973,559052.83
PO004376,W001,SUP0074,2026-05-20,Grocery,Bulk,3647,211614.76
PO004377,W001,SUP0083,2024-12-07,Electronics,Urgent,167,365596.12
PO004378,W025,SUP0046,2026-03-18,Home & Kitchen,Urgent,122,52120.16
PO004379,W022,SUP0032,2025-12-13,Electronics,Bulk,3519,6825535.54
PO004380,W016,SUP0041,2024-04-11,Electronics,Bulk,2687,5103780.18
PO004381,W003,SUP0130,2024-06-09,Electronics,Standard,753,1940633.25
PO004382,W027,SUP0139,2026-06-03,Apparel,Standard,930,284604.46
PO004383,W015,SUP0026,2026-05-25,Furniture,Urgent,325,1048411.17
PO004384,W018,SUP0025,2024-09-04,Grocery,Bulk,1064,66768.13
PO004385,W027,SUP0084,2025-12-18,Grocery,Standard,889,55011.87
PO004386,W008,SUP0141,2025-06-06,Grocery,Urgent,216,12681.67
PO004387,W008,SUP0074,2024-08-16,Apparel,Urgent,194,67673.29
PO004388,W002,SUP0076,2025-05-30,Home & Kitchen,Bulk,2093,1073603.48
PO004389,W009,SUP0082,2025-06-27,Home & Kitchen,Bulk,2093,973234.94
PO004390,W027,SUP0086,2024-03-17,Stationery,Standard,495,24194.99
PO004391,W020,SUP0067,2024-01-08,Electronics,Bulk,617,1286154.68
PO004392,W006,SUP0085,2025-08-07,Electronics,Urgent,293,570534.41
PO004393,W006,SUP0143,2025-03-04,Stationery,Standard,625,30162.79
PO004394,W021,SUP0135,2024-11-18,Grocery,Standard,930,51670.56
PO004395,W027,SUP0130,2025-01-19,Home & Kitchen,Standard,607,284778.62
PO004396,W011,SUP0034,2026-06-14,Personal Care,Bulk,710,113369.96
PO004397,W001,SUP0095,2026-08-07,Grocery,Bulk,863,48542.22
PO004398,W030,SUP0113,2024-05-17,Apparel,Bulk,1274,349745.67
PO004399,W028,SUP0063,2026-05-09,Personal Care,Urgent,161,26059.41
PO004400,W020,SUP0080,2026-03-09,Grocery,Standard,430,25305.91
PO004401,W001,SUP0092,2025-03-20,Electronics,Standard,904,2076776.25
PO004402,W013,SUP0054,2026-06-03,Home & Kitchen,Bulk,3418,1432093.44
PO004403,W008,SUP0110,2025-04-07,Electronics,Bulk,1246,2347995.99
PO004404,W002,SUP0007,2025-11-30,Grocery,Standard,459,24294.09
PO004405,W011,SUP0082,2025-09-18,Stationery,Standard,764,29425.31
PO004406,W015,SUP0063,2026-05-12,Personal Care,Standard,702,98147.63
PO004407,W015,SUP0144,2024-04-03,Home & Kitchen,Standard,192,79704.78
PO004408,W007,SUP0022,2025-02-25,Grocery,Standard,394,22344.32
PO004409,W006,SUP0072,2024-12-21,Home & Kitchen,Urgent,64,34650.92
PO004410,W027,SUP0144,2025-04-30,Apparel,Standard,796,230176.84
PO004411,W002,SUP0053,2025-04-20,Apparel,Standard,978,373143.19
PO004412,W016,SUP0081,2024-09-24,Electronics,Urgent,42,82329.55
PO004413,W017,SUP0111,2025-06-26,Electronics,Standard,681,1298420.81
PO004414,W005,SUP0095,2025-10-25,Apparel,Urgent,310,93285.15
PO004415,W001,SUP0110,2025-08-23,Home & Kitchen,Standard,214,93580.14
PO004416,W015,SUP0150,2025-04-11,Stationery,Urgent,365,15680.4
PO004417,W017,SUP0093,2024-05-05,Apparel,Urgent,98,36453.15
PO004418,W004,SUP0066,2024-02-11,Grocery,Bulk,529,34605.07
PO004419,W001,SUP0126,2024-03-30,Personal Care,Bulk,2693,419696.87
PO004420,W016,SUP0006,2025-12-02,Personal Care,Bulk,2624,360215.03
PO004421,W001,SUP0049,2025-11-10,Home & Kitchen,Standard,380,195744.55
PO004422,W012,SUP0139,2025-10-30,Electronics,Standard,929,1829306.29
PO004423,W026,SUP0142,2024-10-11,Home & Kitchen,Urgent,282,146157.87
PO004424,W027,SUP0037,2026-05-22,Electronics,Standard,955,2180157.67
PO004425,W018,SUP0103,2025-11-09,Personal Care,Standard,411,56956.19
PO004426,W019,SUP0127,2024-03-06,Personal Care,Urgent,260,32379.68
PO004427,W004,SUP0127,2026-04-06,Apparel,Urgent,61,19112.64
PO004428,W015,SUP0129,2026-01-13,Electronics,Bulk,1189,2708557.5
PO004429,W006,SUP0063,2025-07-26,Stationery,Bulk,2783,115933.39
PO004430,W027,SUP0116,2024-03-24,Grocery,Bulk,2361,123957.24
PO004431,W010,SUP0011,2025-05-19,Grocery,Bulk,1004,70100.07
PO004432,W020,SUP0055,2024-03-29,Electronics,Bulk,4734,11969810.19
PO004433,W025,SUP0032,2026-04-17,Personal Care,Urgent,33,4255.35
PO004434,W012,SUP0067,2024-05-27,Grocery,Standard,1174,69091.98
PO004435,W030,SUP0041,2026-07-29,Home & Kitchen,Urgent,69,36195.16
PO004436,W016,SUP0012,2024-09-25,Furniture,Standard,832,2875624.6
PO004437,W006,SUP0008,2025-07-19,Grocery,Standard,1001,63732.29
PO004438,W027,SUP0130,2024-05-09,Grocery,Standard,758,52725.99
PO004439,W022,SUP0133,2026-05-31,Furniture,Standard,331,1186417.38
PO004440,W001,SUP0138,2025-04-21,Home & Kitchen,Standard,79,36696.92
PO004441,W006,SUP0088,2025-09-19,Personal Care,Urgent,132,15947.38
PO004442,W025,SUP0106,2024-11-12,Apparel,Standard,1153,323563.25
PO004443,W022,SUP0100,2025-06-06,Electronics,Standard,826,1567625.39
PO004444,W014,SUP0049,2026-01-14,Furniture,Standard,356,1377527.48
PO004445,W030,SUP0045,2024-05-19,Apparel,Standard,1140,359542.18
PO004446,W009,SUP0150,2024-03-21,Apparel,Standard,1101,395342.37
PO004447,W023,SUP0103,2024-04-05,Stationery,Urgent,375,15983.71
PO004448,W009,SUP0076,2025-03-14,Home & Kitchen,Standard,877,500666.93
PO004449,W006,SUP0066,2025-04-30,Apparel,Standard,550,187097.08
PO004450,W005,SUP0107,2024-12-14,Grocery,Bulk,4718,287820.21
PO004451,W002,SUP0102,2025-07-12,Grocery,Standard,584,39821.53
PO004452,W003,SUP0103,2024-10-14,Personal Care,Bulk,2969,465129.73
PO004453,W005,SUP0123,2026-06-08,Grocery,Standard,967,55869.49
PO004454,W008,SUP0080,2025-07-02,Grocery,Standard,229,15542.87
PO004455,W030,SUP0134,2025-02-05,Personal Care,Standard,502,77588.52
PO004456,W004,SUP0103,2024-03-26,Grocery,Standard,50,3351.14
PO004457,W013,SUP0102,2024-05-01,Grocery,Standard,995,65844.02
PO004458,W005,SUP0145,2025-08-22,Grocery,Standard,841,51567.78
PO004459,W012,SUP0046,2024-11-15,Electronics,Bulk,4665,11321408.46
PO004460,W001,SUP0019,2025-11-05,Home & Kitchen,Urgent,102,45431.75
PO004461,W006,SUP0056,2025-03-27,Electronics,Urgent,395,968108.42
PO004462,W006,SUP0028,2026-04-10,Grocery,Standard,634,40126.93
PO004463,W016,SUP0049,2025-07-15,Electronics,Standard,142,279745.29
PO004464,W001,SUP0113,2024-07-17,Grocery,Standard,471,32196.28
PO004465,W015,SUP0021,2025-09-11,Electronics,Urgent,241,546623.36
PO004466,W002,SUP0083,2025-05-15,Home & Kitchen,Standard,957,409573.72
PO004467,W027,SUP0018,2025-07-26,Home & Kitchen,Standard,608,340106.4
PO004468,W012,SUP0030,2024-05-26,Apparel,Standard,567,176328.63
PO004469,W025,SUP0006,2024-10-12,Electronics,Standard,1044,2131871.36
PO004470,W027,SUP0006,2026-03-05,Electronics,Bulk,4314,11221061.31
PO004471,W008,SUP0004,2024-09-08,Apparel,Urgent,131,36692.55
PO004472,W027,SUP0061,2025-06-12,Apparel,Standard,169,49053.03
PO004473,W017,SUP0040,2024-08-28,Grocery,Standard,1096,71491.36
PO004474,W027,SUP0060,2025-07-20,Apparel,Urgent,187,53401.36
PO004475,W027,SUP0012,2025-07-13,Stationery,Standard,180,9106.23
PO004476,W004,SUP0073,2024-08-25,Stationery,Bulk,4182,171474.42
PO004477,W021,SUP0140,2024-09-26,Apparel,Standard,900,318302.67
PO004478,W011,SUP0059,2024-10-17,Grocery,Standard,617,33400.03
PO004479,W001,SUP0075,2026-07-30,Grocery,Standard,67,3873.17
PO004480,W006,SUP0102,2024-09-15,Stationery,Standard,132,5090.43
PO004481,W005,SUP0116,2025-02-10,Personal Care,Standard,493,75557.22
PO004482,W017,SUP0136,2024-03-30,Grocery,Standard,967,56072.17
PO004483,W009,SUP0002,2026-07-18,Furniture,Standard,868,2873543.82
PO004484,W005,SUP0118,2025-09-05,Grocery,Bulk,842,53281.85
PO004485,W026,SUP0109,2026-04-01,Furniture,Bulk,4340,13470652.89
PO004486,W004,SUP0055,2026-07-27,Grocery,Standard,949,59274.33
PO004487,W025,SUP0122,2025-06-17,Grocery,Standard,617,40967.58
PO004488,W023,SUP0012,2024-09-26,Personal Care,Standard,718,102755.19
PO004489,W005,SUP0144,2024-07-18,Grocery,Standard,535,32761.71
PO004490,W023,SUP0127,2024-10-09,Stationery,Standard,433,19188.37
PO004491,W023,SUP0063,2025-05-19,Apparel,Standard,1084,412098.94
PO004492,W022,SUP0017,2025-04-11,Grocery,Bulk,2445,158030.69
PO004493,W030,SUP0043,2024-01-21,Home & Kitchen,Standard,1115,560966.82
PO004494,W030,SUP0140,2025-08-20,Grocery,Standard,490,28905.64
PO004495,W013,SUP0121,2025-04-06,Apparel,Urgent,387,146061.52
PO004496,W008,SUP0142,2024-11-29,Grocery,Bulk,4041,272895.95
PO004497,W002,SUP0082,2024-05-12,Home & Kitchen,Standard,150,79132.59
PO004498,W009,SUP0141,2024-11-15,Furniture,Standard,1149,3778789.72
PO004499,W021,SUP0069,2026-03-15,Apparel,Bulk,3903,1104239.94
PO004500,W027,SUP0085,2025-02-03,Electronics,Bulk,4595,11780266.54
PO004501,W004,SUP0020,2025-06-25,Grocery,Standard,1061,75830.69
PO004502,W016,SUP0034,2025-06-24,Grocery,Standard,268,17826.25
PO004503,W004,SUP0007,2026-05-13,Furniture,Bulk,2780,9737535.21
PO004504,W028,SUP0068,2025-07-15,Stationery,Standard,794,40195.53
PO004505,W029,SUP0034,2025-06-04,Stationery,Bulk,3542,187016.95
PO004506,W002,SUP0084,2026-06-13,Personal Care,Urgent,45,6880.85
PO004507,W002,SUP0127,2025-04-21,Grocery,Urgent,205,12739.2
PO004508,W027,SUP0103,2025-12-06,Electronics,Bulk,3049,6870446.75
PO004509,W012,SUP0056,2025-11-09,Furniture,Bulk,4650,18243043.94
PO004510,W009,SUP0040,2025-12-13,Grocery,Urgent,163,9045.87
PO004511,W030,SUP0037,2025-08-25,Grocery,Bulk,2476,168765.19
PO004512,W029,SUP0082,2024-08-08,Electronics,Standard,525,1360266.56
PO004513,W006,SUP0043,2024-10-08,Stationery,Standard,901,46975.33
PO004514,W006,SUP0114,2026-05-20,Home & Kitchen,Standard,854,490507.05
PO004515,W029,SUP0024,2024-02-08,Apparel,Bulk,3643,1166683.27
PO004516,W030,SUP0106,2026-07-26,Home & Kitchen,Urgent,347,186651.48
PO004517,W012,SUP0043,2024-08-14,Stationery,Urgent,189,7364.19
PO004518,W012,SUP0018,2025-11-15,Grocery,Standard,780,48055.51
PO004519,W026,SUP0058,2026-01-20,Personal Care,Standard,896,135384.87
PO004520,W003,SUP0013,2025-08-06,Electronics,Urgent,317,801665.21
PO004521,W008,SUP0082,2025-12-25,Personal Care,Bulk,4244,699977.37
PO004522,W001,SUP0123,2025-08-30,Stationery,Standard,713,34339.64
PO004523,W004,SUP0112,2025-10-15,Electronics,Bulk,4356,10085116.58
PO004524,W004,SUP0054,2024-01-12,Apparel,Standard,619,176676.74
PO004525,W009,SUP0006,2026-03-29,Apparel,Bulk,636,241938.22
PO004526,W025,SUP0073,2024-04-26,Electronics,Bulk,3555,6727948.55
PO004527,W030,SUP0132,2025-08-08,Personal Care,Bulk,4946,808984.22
PO004528,W005,SUP0001,2026-06-13,Electronics,Standard,916,2052336.73
PO004529,W005,SUP0056,2025-06-29,Apparel,Standard,80,25323.43
PO004530,W017,SUP0131,2025-07-15,Electronics,Urgent,32,82111.05
PO004531,W022,SUP0112,2025-01-15,Home & Kitchen,Standard,473,271370.44
PO004532,W026,SUP0101,2024-10-06,Furniture,Bulk,4746,19697652.82
PO004533,W017,SUP0131,2025-06-18,Furniture,Bulk,2468,8205135.71
PO004534,W028,SUP0120,2025-08-16,Grocery,Bulk,1320,93381.25
PO004535,W004,SUP0069,2026-07-17,Grocery,Standard,676,37378.72
PO004536,W014,SUP0081,2025-07-14,Personal Care,Standard,596,81512.45
PO004537,W003,SUP0128,2025-06-11,Electronics,Urgent,344,795420.75
PO004538,W030,SUP0081,2025-04-18,Apparel,Bulk,4168,1332716.86
PO004539,W030,SUP0135,2024-12-29,Furniture,Bulk,2315,7899039.36
PO004540,W020,SUP0121,2025-11-02,Electronics,Standard,518,1103659.96
PO004541,W027,SUP0147,2024-09-03,Home & Kitchen,Standard,1159,556148.91
PO004542,W018,SUP0054,2026-05-15,Apparel,Bulk,2912,1071671.16
PO004543,W030,SUP0089,2025-05-20,Electronics,Bulk,1025,2278322.32
PO004544,W026,SUP0082,2024-03-27,Apparel,Urgent,302,104078.06
PO004545,W016,SUP0035,2024-11-13,Electronics,Standard,1133,2661366.15
PO004546,W014,SUP0140,2024-06-03,Grocery,Bulk,4223,274886.53
PO004547,W023,SUP0017,2025-09-21,Grocery,Bulk,2367,150825.98
PO004548,W004,SUP0055,2024-06-25,Electronics,Standard,204,525257.09
PO004549,W012,SUP0039,2024-11-12,Grocery,Bulk,630,33781.15
PO004550,W002,SUP0103,2025-12-20,Grocery,Urgent,142,8123.64
PO004551,W011,SUP0108,2024-09-22,Home & Kitchen,Standard,374,213429.64
PO004552,W029,SUP0122,2025-09-27,Home & Kitchen,Standard,1037,521160.28
PO004553,W015,SUP0016,2026-03-08,Home & Kitchen,Bulk,3045,1480681.91
PO004554,W024,SUP0147,2024-02-25,Electronics,Standard,1049,2270333.36
PO004555,W002,SUP0009,2024-10-28,Grocery,Bulk,4196,225553.3
PO004556,W001,SUP0030,2024-02-28,Home & Kitchen,Standard,946,470659.43
PO004557,W005,SUP0009,2024-07-11,Grocery,Standard,363,19060.1
